CURRENT_PATH,PROPOSED_CANONICAL_PATH,ARTIFACT_CLASS,LOGICAL_BATCH,PURPOSE,AUTHORITY_STATUS,HISTORICAL_STATUS,REFERENCES_COUNT,DEPENDENCIES,DUPLICATE_STATUS,CONFLICT_LEVEL,LINEAGE_REQUIRED,VERIFICATION_COVERAGE,MIGRATION_STATUS,SIZE,SHA256
docs/archive/historical-contract-tests/foundation-repair-07-admin-capacity-override.test.mjs,archive/archive/historical-contract-tests/foundation-repair-07-admin-capacity-override.test.mjs,archive,Archive,Historical archive evidence: foundation-repair-07-admin-capacity-override.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1059,38840d690f6a790591c9174a33e17eaa1a9c4b03ba4521d1e1a9006e17243e51
docs/archive/historical-contract-tests/foundation-repair-09-pin-authority.test.mjs,archive/archive/historical-contract-tests/foundation-repair-09-pin-authority.test.mjs,archive,Archive,Historical archive evidence: foundation-repair-09-pin-authority.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1356,a55b13a458a9be1e902ac539fecfdb90ed3249ce4dd846828372fc5af5b99d23
docs/archive/historical-contract-tests/foundation-repair-10-radius-authority.test.mjs,archive/archive/historical-contract-tests/foundation-repair-10-radius-authority.test.mjs,archive,Archive,Historical archive evidence: foundation-repair-10-radius-authority.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1900,a85168885ee88df14e0f778e665466a5a9249a2646752b75eab5052aeed74352
docs/archive/historical-contract-tests/foundation-repair-11-match-notification-dedupe.test.mjs,archive/archive/historical-contract-tests/foundation-repair-11-match-notification-dedupe.test.mjs,archive,Archive,Historical archive evidence: foundation-repair-11-match-notification-dedupe.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1416,f5c6044577235a797c1d18586cc2a8830cb8dec843d8770f4cea0271aee5049e
docs/archive/historical-contract-tests/foundation-repair-12-stale-match.test.mjs,archive/archive/historical-contract-tests/foundation-repair-12-stale-match.test.mjs,archive,Archive,Historical archive evidence: foundation-repair-12-stale-match.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1283,75356445cc69237d1d0e627645851f6e56e8bce858fc254368f65535a238c9d2
docs/archive/historical-contract-tests/market-patch-11a-audit.test.mjs,archive/archive/historical-contract-tests/market-patch-11a-audit.test.mjs,archive,Archive,Historical archive evidence: market-patch-11a-audit.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1540,29520b6a79046b589d6fa5f200cc645322cca6da80ddd6ea4061aaeac6cba896
docs/archive/historical-contract-tests/patch-11c-r7-pin-authority.test.mjs,archive/archive/historical-contract-tests/patch-11c-r7-pin-authority.test.mjs,archive,Archive,Historical archive evidence: patch-11c-r7-pin-authority.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1569,2124e9c2cc9da6b29c592ebd99f48710c0233d7e77353e22c02ea4907a421809
docs/archive/historical-contract-tests/patch-12-integration-hardening.test.mjs,archive/archive/historical-contract-tests/patch-12-integration-hardening.test.mjs,archive,Archive,Historical archive evidence: patch-12-integration-hardening.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2552,db255ee2f94e141d5141b67441e83ac7dc6d0bc6f25d131e8a209896f29f6765
docs/archive/historical-contract-tests/patch-14-listing-activity.test.mjs,archive/archive/historical-contract-tests/patch-14-listing-activity.test.mjs,archive,Archive,Historical archive evidence: patch-14-listing-activity.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1776,32b248d7f6d21b1b559e10bb7246b6f3bb4c5d9e9d3d70e53783128bff622ab2
docs/archive/historical-contract-tests/patch-16-listing-activity-contracts.test.mjs,archive/archive/historical-contract-tests/patch-16-listing-activity-contracts.test.mjs,archive,Archive,Historical archive evidence: patch-16-listing-activity-contracts.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1834,abc6cdf598c63d7ad7fd5e8750487d822a09e27f5ee45c08b1160d1861038acc
docs/archive/historical-contract-tests/patch-17-contract-activation.test.mjs,archive/archive/historical-contract-tests/patch-17-contract-activation.test.mjs,archive,Archive,Historical archive evidence: patch-17-contract-activation.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1932,2bfd8e402702954932cd66a87ab4165055a6a7b637d8ec7f55c0ccd19aca7752
docs/archive/historical-contract-tests/patch-18-listing-inquiry.test.mjs,archive/archive/historical-contract-tests/patch-18-listing-inquiry.test.mjs,archive,Archive,Historical archive evidence: patch-18-listing-inquiry.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2744,266b5647d9b92c64dc7f18a1e0f0a63816833e201e114de4356fcab74678646e
docs/archive/historical-contract-tests/patch-19-discovery-impression.test.mjs,archive/archive/historical-contract-tests/patch-19-discovery-impression.test.mjs,archive,Archive,Historical archive evidence: patch-19-discovery-impression.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1745,d40e76dfde40949b0bc77839b4713cf773e444407911b20a58240cfbe2b6e675
docs/archive/historical-contract-tests/patch-20-statistics-read-map.test.mjs,archive/archive/historical-contract-tests/patch-20-statistics-read-map.test.mjs,archive,Archive,Historical archive evidence: patch-20-statistics-read-map.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1024,7300f9da629202b247f931843917a78e68723076addd8a33e9b1fb68f4fa9a98
docs/archive/historical-contract-tests/patch-25-admin-subscription-grant.test.mjs,archive/archive/historical-contract-tests/patch-25-admin-subscription-grant.test.mjs,archive,Archive,Historical archive evidence: patch-25-admin-subscription-grant.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1297,9618b7516070d450332f71c057e71263391b47dd47f461febc9eccbd03948f48
docs/archive/historical-contract-tests/patch-26-paypal-cloudflare-hardening.test.mjs,archive/archive/historical-contract-tests/patch-26-paypal-cloudflare-hardening.test.mjs,archive,Archive,Historical archive evidence: patch-26-paypal-cloudflare-hardening.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1791,5b23ca5698213323c6e4255e2d94b788090f3951701567625d7cb3f7883b91d6
docs/archive/historical-contract-tests/patch-27-market-data-wiring.test.mjs,archive/archive/historical-contract-tests/patch-27-market-data-wiring.test.mjs,archive,Archive,Historical archive evidence: patch-27-market-data-wiring.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2168,d1c80a787d76e3f03303e2e2822e3736ce48743bffd7fbda06b88236e4ff0732
docs/archive/historical-contract-tests/patch-28-broker-hq-data-wiring.test.mjs,archive/archive/historical-contract-tests/patch-28-broker-hq-data-wiring.test.mjs,archive,Archive,Historical archive evidence: patch-28-broker-hq-data-wiring.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2103,61f098b929c0c4bb881e2efe9f6a5cdcd99ba402af55a43460ee9ccbbee7ff24
docs/archive/historical-contract-tests/patch-29-broker-hq-interaction-smoke.test.mjs,archive/archive/historical-contract-tests/patch-29-broker-hq-interaction-smoke.test.mjs,archive,Archive,Historical archive evidence: patch-29-broker-hq-interaction-smoke.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2317,12aa2281eff34324e2eba2053f0718b1f5e5801ccfb8d467cb4de9cf7d041a31
docs/archive/historical-contract-tests/patch-38-authority-wiring-audit.test.mjs,archive/archive/historical-contract-tests/patch-38-authority-wiring-audit.test.mjs,archive,Archive,Historical archive evidence: patch-38-authority-wiring-audit.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,3046,37890da3290191f38056676bf1a3bcaa4f2f572a1b9ffa7ebcf4019308968e2a
docs/archive/historical-contract-tests/patch-40-boundary-decision.test.mjs,archive/archive/historical-contract-tests/patch-40-boundary-decision.test.mjs,archive,Archive,Historical archive evidence: patch-40-boundary-decision.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2149,6c2f87339deb89e1dad0c8837beffcacbc5c0e3c0af89aedfcac5593d3ed76b1
docs/archive/historical-contract-tests/patch-43-compatibility-inventory.test.mjs,archive/archive/historical-contract-tests/patch-43-compatibility-inventory.test.mjs,archive,Archive,Historical archive evidence: patch-43-compatibility-inventory.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2669,10f5a58a90a30ca71616dbda1994828da730db8dd6da19a5b2e07c2d334ff30e
docs/archive/historical-contract-tests/patch-44-boost-compatibility.test.mjs,archive/archive/historical-contract-tests/patch-44-boost-compatibility.test.mjs,archive,Archive,Historical archive evidence: patch-44-boost-compatibility.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1585,98092e59d26c5cbaa285fa333d01892ed1ee2e39406dd3d6fe5494ce5f5d4656
docs/archive/historical-contract-tests/patch-49-boost-parser-retirement.test.mjs,archive/archive/historical-contract-tests/patch-49-boost-parser-retirement.test.mjs,archive,Archive,Historical archive evidence: patch-49-boost-parser-retirement.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1848,47e7b0fbec7562396bb3f46fbe6ae32f07be2b3eb4223aca39954f131023b25d
docs/archive/historical-contract-tests/patch-50-boost-parser-retirement.test.mjs,archive/archive/historical-contract-tests/patch-50-boost-parser-retirement.test.mjs,archive,Archive,Historical archive evidence: patch-50-boost-parser-retirement.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1825,2ba383d5f3572ab601955ea46b9d1b95a2244ae1c3739c1848a718292bd642d5
docs/archive/historical-contract-tests/patch-52-multi-check-wiring.test.mjs,archive/archive/historical-contract-tests/patch-52-multi-check-wiring.test.mjs,archive,Archive,Historical archive evidence: patch-52-multi-check-wiring.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,617,525f2c5e5890e91de14fa2cb6444d87cf2ce73664148338137898747c0f17a1e
docs/archive/historical-contract-tests/patch-53-ui-ux-contract.test.mjs,archive/archive/historical-contract-tests/patch-53-ui-ux-contract.test.mjs,archive,Archive,Historical archive evidence: patch-53-ui-ux-contract.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2652,e8a4e4113a60b685a55aa18880516e8c63fc3f9d9cabdc7184a59ad0b95c3b86
docs/archive/historical-contract-tests/paypal-cloudflare-contract.test.mjs,archive/archive/historical-contract-tests/paypal-cloudflare-contract.test.mjs,archive,Archive,Historical archive evidence: paypal-cloudflare-contract.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1253,143ebc3d6c35ac6813681125afe7ee78bd017e23358fb8221624ec71d7cc3c2a
docs/archive/walkmyplan/tests/asset-integration-planning.test.mjs,archive/archive/walkmyplan/tests/asset-integration-planning.test.mjs,archive,Archive,Historical archive evidence: asset-integration-planning.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2312,1bd6bb3bb8c4a61b2806a7912fea9b7d9290fa7d5aba2e5dc5a1ee1da9502a6b
docs/archive/walkmyplan/tests/canonical-room-camera-door-graph.test.mjs,archive/archive/walkmyplan/tests/canonical-room-camera-door-graph.test.mjs,archive,Archive,Historical archive evidence: canonical-room-camera-door-graph.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1459,ab8141080b977a51fbbc84ea88ba1462b602997ac1d8695c8a871cbd8f9899b9
docs/archive/walkmyplan/tests/dd04-final-authority-freeze.test.mjs,archive/archive/walkmyplan/tests/dd04-final-authority-freeze.test.mjs,archive,Archive,Historical archive evidence: dd04-final-authority-freeze.test.mjs,historical-evidence,evidence,8,,unique,MEDIUM,Yes,none,approved,2483,5d9463c89079ff73973bb90ee49c3b704816e7bb53657a7abdf29e03413a3411
docs/archive/walkmyplan/tests/deep-dive-04-auth-roles-permissions.test.mjs,archive/archive/walkmyplan/tests/deep-dive-04-auth-roles-permissions.test.mjs,archive,Archive,Historical archive evidence: deep-dive-04-auth-roles-permissions.test.mjs,historical-evidence,evidence,8,,unique,MEDIUM,Yes,none,approved,2248,8c5491157bb723995714d72c6c9a9e2803bb0683c686d9da45e7a0be4392a092
docs/archive/walkmyplan/tests/hero-world-environment-shell.test.mjs,archive/archive/walkmyplan/tests/hero-world-environment-shell.test.mjs,archive,Archive,Historical archive evidence: hero-world-environment-shell.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,2178,5e928337de2fc8fe82639a5bf2e91ae313d2db3f7271b29fcde59396be98fb75
docs/archive/walkmyplan/tests/role-contract-subscription-path.test.mjs,archive/archive/walkmyplan/tests/role-contract-subscription-path.test.mjs,archive,Archive,Historical archive evidence: role-contract-subscription-path.test.mjs,historical-evidence,evidence,8,,unique,MEDIUM,Yes,none,approved,1408,c89714c3da17ae91d6e92fe1ddd28523633352fdab29a7917d9e5e3fd7c8def5
docs/archive/walkmyplan/tests/theme-lighting-performance-budget.test.mjs,archive/archive/walkmyplan/tests/theme-lighting-performance-budget.test.mjs,archive,Archive,Historical archive evidence: theme-lighting-performance-budget.test.mjs,historical-evidence,evidence,6,,unique,MEDIUM,Yes,none,approved,1757,814243e05ad135077bd2c6f3c44a9fe78db7ee9f0131344f40df9d02d6cd18a0
docs/audit/phase5.5b-sh3d-merge-dry-run.md,docs/audit/phase5.5b-sh3d-merge-dry-run.md,documentation,Documentation,Documentation artifact: phase5.5b-sh3d-merge-dry-run.md,canonical,current,4,,unique,LOW,No,none,approved,539,a0913fba43d1ca376cf96c11e10209f9137c93ef54b74d00274f8e5e3778b88d
docs/audit/phase5.5c-ui-spatial-census-initiation.md,docs/audit/phase5.5c-ui-spatial-census-initiation.md,documentation,Documentation,Documentation artifact: phase5.5c-ui-spatial-census-initiation.md,canonical,current,6,,unique,LOW,No,none,approved,1063,566e0e72a04dd93042ca917942026f52cfe16cdecb926d64ab3d485ec9e75df8
docs/contracts/5.5G6C-protected-logic-freeze.json,docs/contracts/5.5G6C-protected-logic-freeze.json,documentation,Documentation,Documentation artifact: 5.5G6C-protected-logic-freeze.json,canonical,current,5,,unique,LOW,No,none,approved,3880,d7fc2a94993e409cb201285f5a2be95bcdc48e494e7be77d84cf594e278cd846
docs/contracts/5.5G6H-canonical-sh3d-cleanup.json,docs/contracts/5.5G6H-canonical-sh3d-cleanup.json,documentation,Documentation,Documentation artifact: 5.5G6H-canonical-sh3d-cleanup.json,canonical,current,2,,unique,LOW,No,none,approved,799,347139f3b48f06bb78b2b29d3a86b40ebeea9f77dc1cd32153dec3e9c7b38a9c
docs/csv/archive/audits/36-responsive-qa-execution.csv,docs/csv/archive/audits/36-responsive-qa-execution.csv,documentation,Documentation,Tabular documentation/evidence: 36-responsive-qa-execution.csv,canonical,current,5,,unique,LOW,No,none,approved,7620,8a38ea95292468c10d62d00285c0e556fbcf1409b1f7c102495fb129873bf68a
docs/csv/archive/verification/31_responsive_qa_matrix.csv,docs/csv/archive/verification/31_responsive_qa_matrix.csv,documentation,Documentation,Tabular documentation/evidence: 31_responsive_qa_matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,9769,417854b542ceaf95e41bb88cc15980d2661815611aa5ea88c07e3b77510ee019
docs/csv/archive/verification/32_resilience_fallback_matrix.csv,docs/csv/archive/verification/32_resilience_fallback_matrix.csv,documentation,Documentation,Tabular documentation/evidence: 32_resilience_fallback_matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,5613,9740cb2a2db55558e598807ee4223ada2d0d17d9f61b5d7d1d4caf43bc807e69
docs/csv/archive/verification/33_role_camera_security_matrix.csv,docs/csv/archive/verification/33_role_camera_security_matrix.csv,documentation,Documentation,Tabular documentation/evidence: 33_role_camera_security_matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,2502,f775e9767d50f7b5e072e2795a0286164974275f2c5e06de474c1027f050109e
docs/csv/archive/verification/34_feature_wiring_route_coverage.csv,docs/csv/archive/verification/34_feature_wiring_route_coverage.csv,documentation,Documentation,Tabular documentation/evidence: 34_feature_wiring_route_coverage.csv,canonical,current,5,,unique,LOW,No,none,approved,1037,58c5329c113deef9c30d83bf978b590c62e317ae1cfd5c285e98431ff5a2e13b
docs/csv/archive/verification/35_security_and_wiring_test_status.csv,docs/csv/archive/verification/35_security_and_wiring_test_status.csv,documentation,Documentation,Tabular documentation/evidence: 35_security_and_wiring_test_status.csv,canonical,current,5,,unique,LOW,No,none,approved,507,e845866c209195cb3186d12c6fb6fa07abdd625091f732a1391ba524fa168165
docs/csv/archive/verification/37_theme_token_audit.csv,docs/csv/archive/verification/37_theme_token_audit.csv,documentation,Documentation,Tabular documentation/evidence: 37_theme_token_audit.csv,canonical,current,5,,unique,LOW,No,none,approved,1166,d5d1bad33b053331bcb080fdf4e81515fd8346b5fbcb27fa9a56f3f0812dcb9c
docs/csv/archive/verification/38_security_leak_scan.csv,docs/csv/archive/verification/38_security_leak_scan.csv,documentation,Documentation,Tabular documentation/evidence: 38_security_leak_scan.csv,canonical,current,5,,unique,LOW,No,none,approved,445,cf1cf9b1ebf74bfe8e72a4d53e1e2ab92430c1f40a5217d1ad7ef8c0938dab3d
docs/csv/archive/verification/39_discrepancy_ledger.csv,docs/csv/archive/verification/39_discrepancy_ledger.csv,documentation,Documentation,Tabular documentation/evidence: 39_discrepancy_ledger.csv,canonical,current,5,,unique,LOW,No,none,approved,1054,4470f95eac58a1225d03c6cda74f657a7b4ed3133d9088283c349c20682eaad9
docs/csv/archive/verification/main-hall-visual-tuning.csv,docs/csv/archive/verification/main-hall-visual-tuning.csv,documentation,Documentation,Tabular documentation/evidence: main-hall-visual-tuning.csv,canonical,current,5,,unique,LOW,No,none,approved,1079,8307fb2177bea0dee8eb00a01155a057c73d086c6fe76039d8a7bb242c8eced6
docs/csv/archive/walkmyplan/asset-readiness-matrix.csv,docs/csv/archive/walkmyplan/asset-readiness-matrix.csv,documentation,Documentation,Tabular documentation/evidence: asset-readiness-matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,5411,e9b8da05a8708f0a08f3f2ed79b8fb1f3b8622f76adde8d2c22e03f471bcbd2b
docs/csv/archive/walkmyplan/camera-door-graph.csv,docs/csv/archive/walkmyplan/camera-door-graph.csv,documentation,Documentation,Tabular documentation/evidence: camera-door-graph.csv,canonical,current,5,,unique,LOW,No,none,approved,901,8430cb6abf1c585d14d7a81a0f9b9993952d03a595c385747b5b3b1a14c09598
docs/csv/archive/walkmyplan/hero-composition-matrix.csv,docs/csv/archive/walkmyplan/hero-composition-matrix.csv,documentation,Documentation,Tabular documentation/evidence: hero-composition-matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,2840,8820c5010aa4a726674e4118428fb3510e4456f2429781540db388fe28200c47
docs/csv/archive/walkmyplan/operations-role-surface-matrix.csv,docs/csv/archive/walkmyplan/operations-role-surface-matrix.csv,documentation,Documentation,Tabular documentation/evidence: operations-role-surface-matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,487,205d845c41cf5196d217fda4693af41846e5cd2604fd3121f404f1f94a6a99e8
docs/csv/archive/walkmyplan/physical-ui-object-contract.csv,docs/csv/archive/walkmyplan/physical-ui-object-contract.csv,documentation,Documentation,Tabular documentation/evidence: physical-ui-object-contract.csv,canonical,current,5,,unique,LOW,No,none,approved,13289,49b6f71744271597f07a5c1981fb5af230a032b7a36cae83e5a3d5e8d40569d8
docs/csv/archive/walkmyplan/section-asset-binding.csv,docs/csv/archive/walkmyplan/section-asset-binding.csv,documentation,Documentation,Tabular documentation/evidence: section-asset-binding.csv,canonical,current,5,,unique,LOW,No,none,approved,12563,bdba54cabeecebeeef39973dd84790bebaf303c709bbc507e52d1d16ff8e0cd7
docs/csv/archive/walkmyplan/spatial-reconciliation.csv,docs/csv/archive/walkmyplan/spatial-reconciliation.csv,documentation,Documentation,Tabular documentation/evidence: spatial-reconciliation.csv,canonical,current,5,,unique,LOW,No,none,approved,4484,dff67c4bdbcaf4ad97fc0ef4a46c7f2d7b1e1441ff9c604f2cfa36113d506876
docs/csv/from-app-data/feature-wiring-matrix.csv,docs/csv/from-app-data/feature-wiring-matrix.csv,documentation,Documentation,Tabular documentation/evidence: feature-wiring-matrix.csv,canonical,current,3,,unique,LOW,No,none,approved,6050,c5fd225284d7d3a825affbe4e589182b182201b5365d3f700be9a4435bd3de81
docs/csv/from-app-data/main-hall-camera-object-contract.csv,docs/csv/from-app-data/main-hall-camera-object-contract.csv,documentation,Documentation,Tabular documentation/evidence: main-hall-camera-object-contract.csv,canonical,current,3,,unique,LOW,No,none,approved,12896,c75110b11bc5c705bd9f0804fc01284bb09a00ae456a19f7cc8cbc55876a0786
docs/csv/from-app-data/main-hall-camera-refinement-h01-h02-h03-h05.csv,docs/csv/from-app-data/main-hall-camera-refinement-h01-h02-h03-h05.csv,documentation,Documentation,Tabular documentation/evidence: main-hall-camera-refinement-h01-h02-h03-h05.csv,canonical,current,3,,unique,LOW,No,none,approved,1141,de0bbb979b02386fd49c8f32abe13c066a932ce75919850617b897d5818cfb4f
docs/csv/from-app-data/market-profile-physical-ui-root-matrix.csv,docs/csv/from-app-data/market-profile-physical-ui-root-matrix.csv,documentation,Documentation,Tabular documentation/evidence: market-profile-physical-ui-root-matrix.csv,canonical,current,5,,unique,LOW,No,none,approved,2451,f553e381606c08d587b4ecd363a7ec2d5298d242d53bc4e86c68a03e28dd65e6
docs/csv/from-app-data/responsive-browser-execution.csv,docs/csv/from-app-data/responsive-browser-execution.csv,documentation,Documentation,Tabular documentation/evidence: responsive-browser-execution.csv,canonical,current,3,,unique,LOW,No,none,approved,12448,1537f241049d73867959eadadbbc09e9feee85bf5416fd8ad5d6437a4452be15
docs/csv/from-app-data/responsive-qa-execution.csv,docs/csv/from-app-data/responsive-qa-execution.csv,documentation,Documentation,Tabular documentation/evidence: responsive-qa-execution.csv,canonical,current,3,,unique,LOW,No,none,approved,7693,8152212f8573c590df1b6119fbe4470ad2f2851b9a6b8dba2d4e968259d6c158
docs/csv/from-app-data/security-read-surface-matrix.csv,docs/csv/from-app-data/security-read-surface-matrix.csv,documentation,Documentation,Tabular documentation/evidence: security-read-surface-matrix.csv,canonical,current,3,,unique,LOW,No,none,approved,1742,110c4501caea3d0fe4ebced13e07a8c47f398628441a5dc20c50661f658495ed
docs/csv/from-app-data/theme-room-compatibility.csv,docs/csv/from-app-data/theme-room-compatibility.csv,documentation,Documentation,Tabular documentation/evidence: theme-room-compatibility.csv,canonical,current,3,,unique,LOW,No,none,approved,1059,20f2c0d15f00676db9310ef694eeb5702e02c1b6cd4b70304d1ad3ec558caab9
docs/csv/reconciliation/5.5d-three-house-allocation.csv,docs/csv/reconciliation/5.5d-three-house-allocation.csv,documentation,Documentation,Tabular documentation/evidence: 5.5d-three-house-allocation.csv,canonical,current,5,,unique,LOW,No,none,approved,3703,cac331f7981190e9fd1d5d1fed4e5714161dc512e1c2377770cca896b4aa1073
docs/csv/reconciliation/5.5e-house1-camera-anchor-validation.csv,docs/csv/reconciliation/5.5e-house1-camera-anchor-validation.csv,documentation,Documentation,Tabular documentation/evidence: 5.5e-house1-camera-anchor-validation.csv,canonical,current,4,,unique,LOW,No,none,approved,645,638d9397458f0e681681bf30654acfe1422d19bfa41a9c8f7ec8112b9dfe610a
docs/csv/reconciliation/5.5e-sh3d-authority-comparison.csv,docs/csv/reconciliation/5.5e-sh3d-authority-comparison.csv,documentation,Documentation,Tabular documentation/evidence: 5.5e-sh3d-authority-comparison.csv,canonical,current,4,,unique,LOW,No,none,approved,400,cfc9eec1f20e75fe8456788aea14bfc43423d6a253afcd79d80704aa459fef64
docs/csv/reconciliation/5.5f1-actual-html-page-census.csv,docs/csv/reconciliation/5.5f1-actual-html-page-census.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f1-actual-html-page-census.csv,canonical,current,4,,unique,LOW,No,none,approved,2581,9c03d9e9f6f665f008eb3a6519d7071d6afbc736606712eefc13c0cee654d910
docs/csv/reconciliation/5.5f1-ui-physical-room-completeness.csv,docs/csv/reconciliation/5.5f1-ui-physical-room-completeness.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f1-ui-physical-room-completeness.csv,canonical,current,4,,unique,LOW,No,none,approved,2802,74c94f661f8345b464b6777e5d80f795a274822141abbc8d52199013b5250f33
docs/csv/reconciliation/5.5f2-additional-sh3d-room-inventory.csv,docs/csv/reconciliation/5.5f2-additional-sh3d-room-inventory.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f2-additional-sh3d-room-inventory.csv,canonical,current,4,,unique,LOW,No,none,approved,5147,e75be12629f0e752e1dbed7c664c6c8c23310269b3f839f0b5888821d0059cbf
docs/csv/reconciliation/5.5f2-merge-candidate-resource-reference-audit.csv,docs/csv/reconciliation/5.5f2-merge-candidate-resource-reference-audit.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f2-merge-candidate-resource-reference-audit.csv,canonical,current,5,,unique,LOW,No,none,approved,69214,63ee32b68a85ece162aca75ddc35fb591844e72060377d487c9d2c8d6673a230
docs/csv/reconciliation/5.5f3-level-reconciliation.csv,docs/csv/reconciliation/5.5f3-level-reconciliation.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f3-level-reconciliation.csv,canonical,current,3,,unique,LOW,No,none,approved,423,95cecec1351f77d9540e1f62d2e9f37cfd47a261e4ff39108bcb3fcd41337dcf
docs/csv/reconciliation/5.5f4-three-house-candidate-physical-allocation.csv,docs/csv/reconciliation/5.5f4-three-house-candidate-physical-allocation.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f4-three-house-candidate-physical-allocation.csv,canonical,current,4,,unique,LOW,No,none,approved,8927,ace054c9c1bb8c311bce3df97e98ec777344871f85fca0994a6d013a098a4019
docs/csv/reconciliation/5.5f5-html-density-evidence.csv,docs/csv/reconciliation/5.5f5-html-density-evidence.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f5-html-density-evidence.csv,canonical,current,3,,unique,LOW,No,none,approved,729,478cdbef40cffa2284bd4676ab4167cf8f3d4bf6bd1f6a80b2813d71a0dc46cc
docs/csv/reconciliation/5.5f5-logical-state-anchor-hypothesis.csv,docs/csv/reconciliation/5.5f5-logical-state-anchor-hypothesis.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f5-logical-state-anchor-hypothesis.csv,canonical,current,3,,unique,LOW,No,none,approved,424,6adcddedd6860de257d1cc01b1b9f54cdba4e4d4abe454e6b28b1fd53d0b6de1
docs/csv/reconciliation/5.5f5-reusable-presentation-anchor-candidates.csv,docs/csv/reconciliation/5.5f5-reusable-presentation-anchor-candidates.csv,documentation,Documentation,Tabular documentation/evidence: 5.5f5-reusable-presentation-anchor-candidates.csv,canonical,current,3,,unique,LOW,No,none,approved,9349,d0a297a53c5cf03e1c306266ade89f25dfd6f033b7e226a00190b382b89adcd4
docs/csv/reconciliation/current-page-pov-summary.csv,docs/csv/reconciliation/current-page-pov-summary.csv,documentation,Documentation,Tabular documentation/evidence: current-page-pov-summary.csv,canonical,current,3,,unique,LOW,No,none,approved,2263,c887d533024fb30328b9e237a47928f90ca86e059c677c2a79958e4934cfdf73
docs/csv/reconciliation/logical-camera-master-binding-candidates.csv,docs/csv/reconciliation/logical-camera-master-binding-candidates.csv,documentation,Documentation,Tabular documentation/evidence: logical-camera-master-binding-candidates.csv,canonical,current,3,,unique,LOW,No,none,approved,6135,19350843a067805d5cb675d924f83dabd71b4c50296e89a7dd6c3a0775457c13
docs/csv/reconciliation/logical-camera-reconciliation.csv,docs/csv/reconciliation/logical-camera-reconciliation.csv,documentation,Documentation,Tabular documentation/evidence: logical-camera-reconciliation.csv,canonical,current,6,,unique,LOW,No,none,approved,2821,660759a2ce25e7ce4daea0319979cd4ba903040a8b0ec2616f5a9ed54a5497be
